source,name,sku,price,old_price,unit,stock,url,images,colors,category,subcategory,scraped_at,attr_thickness_mm,attr_country,attr_manufacturer
akm,Купити металочерепицю Монтерей,3027,175,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/monterrey/kupit-metallocherepicu-monterrej/,https://akm.kiev.ua/image/cache/catalog/metall/monterrey/240510-monterrey-pe-003-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/monterrey/2024/OBSCH-Monterej-002-IN-BS-AL-ZM-DS-GR-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Monterrey,2026-02-08T07:25:47.295Z,,,
akm,"Металочерепиця MODENA, Модена (Матова, Глянцева)",3389,182,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/monterrey/monterrey-modena/,https://akm.kiev.ua/image/cache/catalog/metall/monterrey/250523-monterrey-003-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/monterrey/forma-monterrey-vse-260523-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Monterrey,2026-02-08T07:25:49.920Z,,,
akm,Металочерепиця Monterrey,3051,182,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/monterrey/monterrey-metallocherepica/,https://akm.kiev.ua/image/cache/catalog/metall/240227-color-tovar/240530-monterrey-022-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/monterrey/2024/OBSCH-Monterej-002-IN-BS-AL-ZM-DS-GR-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Monterrey,2026-02-08T07:25:55.020Z,,,
akm,"Металочерепиця Атланта (Матова, Глянцева)",3388,182,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/monterrey/monterrey-atlanta/,https://akm.kiev.ua/image/cache/catalog/metall/monterrey/250523-monterrey-006-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/monterrey/forma-monterrey-vse-260523-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Monterrey,2026-02-08T07:26:00.068Z,,,
akm,"Металочерепиця Діамант, Diamant (Матова, Глянцева)",2872,199,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/monterrey/monterrey-diamant/,https://akm.kiev.ua/image/cache/catalog/metall/monterrey/240119-metalocherepicya-dіamant-01-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/monterrey/2024/OBSCH-Monterej-002-ZM-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-5005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-5005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Monterrey,2026-02-08T07:26:05.193Z,,,
akm,"Металочерепиця Монтерей Матова 0,40-0,50мм",2913,182,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/monterrey/metallocherepica-monterrej-matovaya/,https://akm.kiev.ua/image/cache/catalog/metall/monterrey/metall-monterrey-105-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/monterrey/2024/OBSCH-Monterej-002-IN-BS-AL-ZM-DS-GR-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Monterrey,2026-02-08T07:26:07.069Z,0.50,,
akm,"Металочерепиця Монтерей поліестер РЕ 0,40-0,50мм",2914,182,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/monterrey/metallocherepica-monterrej-poliester/,https://akm.kiev.ua/image/cache/catalog/metall/monterrey/240510-monterrey-pe-001-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/monterrey/2024/OBSCH-Monterej-002-IN-BS-AL-ZM-DS-GR-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3009-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3009-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3011-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3011-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8004-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8004-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-1003-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-1003-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-5005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-5005-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Monterrey,2026-02-08T07:26:09.044Z,0.50,,
akm,Металочерепиця Рута (Ruta),3381,213,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/monterrey/monterrey-ruta/,https://akm.kiev.ua/image/cache/catalog/metall/monterrey/240119-metalocherepicya-dіamant-03-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/monterrey/2024/OBSCH-Monterej-002-IN-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Monterrey,2026-02-08T07:26:13.055Z,,,
akm,"Металочерепиця Преміум+ - Україна (Модуль) МАТ 0,45мм",0025,239,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-ukraina-mat-0-45/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–7016-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-IN-BS-AL-ZM-GR-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7004-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9003-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9003-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:20.248Z,0.45,Україна,Модуль
akm,"Металочерепиця Преміум+, Рубін - Корея (Dongbu) МАТ 0,45мм",2348,296,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/alpina-koreya-dongbu-mat-0-45mm/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–8019-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-AL-ZM-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:21.479Z,0.45,Корея,Dongbu
akm,"Металочерепиця Інтегра, Integra Німеччина (ThyssenKrupp) Ice Crystal",2811,361,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/integra-germaniya-thyssenkrupp-ice-crystal/,https://akm.kiev.ua/image/cache/catalog/metall/integra/00.241121-metall-іntegra-mat–kristal-8019-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/monterrey/250523-monterrey-007-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-crystal-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-crystal-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-crystal-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-crystal-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-crystal-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-crystal-9005-mat-175x175.jpg,[object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:21.613Z,,Німеччина,ThyssenKrupp
